sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,duration,education,ended_on,familiarity,gender,item,list,music_frequency,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,0_9_1_2_1_27,2021-12-13T14:42:19.739Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,390.397000003024,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- a ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,812036.900000006,812036.200000003,811629.131,811637.700000003,811645.803,812045.715,,27,a
screen,html.Screen,0_9_1_2_1_28,2021-12-13T14:42:20.059Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,310.3850000089733,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - very ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,812357,812356.1000000089,812029.046,812037.200000003,812045.715,812362.7,,28,very
screen,html.Screen,0_9_1_2_1_29,2021-12-13T14:42:20.451Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,385.5000000030268,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- rich ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,812748.900000006,812748.200000003,812346.027,812357.1000000089,812362.7,812762.739,,29,rich
screen,html.Screen,0_9_1_2_1_30,2021-12-13T14:42:20.804Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,337.3610000089975,,response,,,12,E,,Space,keypress(Space),,,,silence,"-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- man,<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------",813102.200000003,813100.1000000089,812746.068,812749.200000003,812762.739,813112.864,,30,"man,"
screen,html.Screen,0_9_1_2_1_31,2021-12-13T14:42:21.210Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,395.33600000303704,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>rich ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,813509,813508.200000003,813096.193,813102.6000000089,813112.864,813512.85,,31,rich
screen,html.Screen,0_9_1_2_1_32,2021-12-13T14:42:21.635Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,419.3500000030035,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- enough -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,813932.900000006,813932.200000003,813496.181,813509.200000003,813512.85,813946.536,,32,enough
screen,html.Screen,0_9_1_2_1_33,2021-12-13T14:42:22.034Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,385.564000008977,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ to ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,814332.900000006,814332.1000000089,813929.863,813933.200000003,813946.536,814346.56,,33,to
screen,html.Screen,0_9_1_2_1_34,2021-12-13T14:42:22.371Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,321.64000000292435,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- become - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,814668.900000006,814668.200000003,814329.889,814333.200000003,814346.56,814679.873,,34,become
screen,html.Screen,0_9_1_2_1_35,2021-12-13T14:42:22.755Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,372.3270000029588,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ a ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,815052.900000006,815052.200000003,814663.204,814669.200000003,814679.873,815063.511,,35,a
screen,html.Screen,0_9_1_2_1_36,2021-12-13T14:42:23.074Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,308.5890000088839,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - moneylender -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,815372.900000006,815372.1000000089,815046.838,815053.200000003,815063.511,815380.244,,36,moneylender
screen,html.Screen,0_9_1_2_1_37,2021-12-13T14:42:23.962Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,879.8560000089929,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- to --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,816260.900000006,816260.1000000089,815363.572,815373.200000003,815380.244,816263.612,,37,to
screen,html.Screen,0_9_1_2_1_38,2021-12-13T14:42:24.322Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,356.4880000089761,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- the -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,816620.900000006,816620.1000000089,816246.943,816261.1000000089,816263.612,816630.692,,38,the
screen,html.Screen,0_9_1_2_1_39,2021-12-13T14:42:24.650Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,317.4080000089016,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- powerful ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,816948.799999997,816948.1000000089,816614.019,816621.1000000089,816630.692,816964.007,,39,powerful
screen,html.Screen,0_9_1_2_1_40,2021-12-13T14:42:25.050Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,384.09300000895746,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- and<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,817348.900000006,817348.1000000089,816947.336,816949.1000000089,816964.007,817364.133,,40,and
screen,html.Screen,0_9_1_2_1_41,2021-12-13T14:42:25.434Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,367.96700000890996,,response,,,12,E,,Space,keypress(Space),,,,silence,"-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>famous, ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------",817732.900000006,817732.1000000089,817347.462,817349.1000000089,817364.133,817747.583,,41,"famous,"
screen,html.Screen,0_9_1_2_1_42,2021-12-13T14:42:25.810Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,360.41700000001583,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- rich ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,818108.900000006,818108,817730.912,817733.1000000089,817747.583,818114.349,,42,rich
screen,html.Screen,0_9_1_2_1_43,2021-12-13T14:42:26.242Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,425.65099999995437,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- enough ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,818540.799999997,818540,818097.678,818109.1000000089,818114.349,818547.75,,43,enough
screen,html.Screen,0_9_1_2_1_44,2021-12-13T14:42:26.666Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,416.3500000089407,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ that -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,818964.799999997,818964.1000000089,818531.08,818541.1000000089,818547.75,818981.341,,44,that
screen,html.Screen,0_9_1_2_1_45,2021-12-13T14:42:27.074Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,390.6589999999851,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- he -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,819372.799999997,819372,818964.669,818965.1000000089,818981.341,819381.409,,45,he
screen,html.Screen,0_9_1_2_1_46,2021-12-13T14:42:27.426Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,342.6910000089556,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- no ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,819724.900000006,819724.1000000089,819364.738,819373.1000000089,819381.409,819731.507,,46,no
screen,html.Screen,0_9_1_2_1_47,2021-12-13T14:42:27.842Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,408.59300000895746,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- longer --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,820140.799999997,820140.1000000089,819714.836,819725.1000000089,819731.507,820148.3,,47,longer
screen,html.Screen,0_9_1_2_1_48,2021-12-13T14:42:28.282Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,431.69999999995343,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ had -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,820580.799999997,820580,820131.629,820141.1000000089,820148.3,820598.424,,48,had
screen,html.Screen,0_9_1_2_1_49,2021-12-13T14:42:28.682Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,381.57600000000093,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- to ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,820980.799999997,820980,820581.753,820581,820598.424,820981.886,,49,to
screen,html.Screen,0_9_1_2_1_50,2021-12-13T14:42:29.050Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,366.01400000590365,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- stake ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,821348.799999997,821347.900000006,820965.215,820981.1000000089,820981.886,821365.351,,50,stake
screen,html.Screen,0_9_1_2_1_51,2021-12-13T14:42:29.435Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,367.1489999999758,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- his<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,821733.299999997,821732.5,821348.68,821349.1000000089,821365.351,821748.792,,51,his
screen,html.Screen,0_9_1_2_1_52,2021-12-13T14:42:29.842Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,391.20799999998417,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>financial ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,822140.799999997,822140,821732.121,821733.5,821748.792,822148.897,,52,financial
screen,html.Screen,0_9_1_2_1_53,2021-12-13T14:42:30.379Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,527.1030000000028,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- well-being -- ---- ---- ---------- --- ----------<br>----------- --------,822677,822676,822132.226,822141,822148.897,822682.309,,53,well-being
screen,html.Screen,0_9_1_2_1_54,2021-12-13T14:42:30.810Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,425.6909999999916,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- on ---- ---- ---------- --- ----------<br>----------- --------,823108.799999997,823108,822665.639,822677.200000003,822682.309,823115.865,,54,on
screen,html.Screen,0_9_1_2_1_55,2021-12-13T14:42:31.210Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,392.1350000000093,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- that ---- ---------- --- ----------<br>----------- --------,823508.799999997,823508,823099.194,823109,823115.865,823515.927,,55,that
